doc_id,label,label_id,thread_group_id,thread_group_size,thread_group_n_classes,split
doc_01206,comp.graphics,0,thread_group_01083,20,1,train
doc_01207,sci.crypt,5,thread_group_00779,38,1,train
doc_01208,comp.sys.mac.hardware,3,thread_group_00780,4,1,train
doc_01209,comp.graphics,0,thread_group_03144,2,1,train
doc_01210,comp.windows.x,4,thread_group_03135,2,1,train
doc_01211,comp.graphics,0,thread_group_00781,1,1,train
doc_01212,sci.crypt,5,thread_group_00479,18,1,train
doc_01213,sci.crypt,5,thread_group_00118,234,1,train
doc_01214,comp.graphics,0,thread_group_00782,1,1,val
doc_01215,comp.windows.x,4,thread_group_00783,1,1,test
doc_01216,comp.graphics,0,thread_group_00784,4,1,test
doc_01217,sci.electronics,6,thread_group_03184,2,1,train
doc_01218,sci.electronics,6,thread_group_03265,2,1,train
doc_01219,comp.os.ms-windows.misc,1,thread_group_01116,6,1,train
doc_01220,comp.windows.x,4,thread_group_00785,1,1,train
doc_01221,comp.windows.x,4,thread_group_00786,1,1,val
doc_01222,sci.electronics,6,thread_group_00787,2,1,test
doc_01223,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_01224,comp.sys.mac.hardware,3,thread_group_00788,2,1,test
doc_01225,comp.graphics,0,thread_group_00065,26,1,train
doc_01226,comp.windows.x,4,thread_group_00789,1,1,train
doc_01227,sci.electronics,6,thread_group_00175,5,1,train
doc_01228,comp.sys.mac.hardware,3,thread_group_02977,2,1,train
doc_01229,comp.windows.x,4,thread_group_00790,2,1,train
doc_01230,comp.sys.ibm.pc.hardware,2,thread_group_00791,3,1,val
doc_01231,comp.windows.x,4,thread_group_00792,1,1,test
doc_01232,comp.graphics,0,thread_group_00793,1,1,val
doc_01233,sci.crypt,5,thread_group_00779,38,1,train
doc_01234,comp.sys.mac.hardware,3,thread_group_00527,6,1,test
doc_01235,comp.windows.x,4,thread_group_00794,5,1,train
doc_01236,comp.sys.mac.hardware,3,thread_group_01080,2,1,train
doc_01237,comp.windows.x,4,thread_group_00795,1,1,train
doc_01238,sci.electronics,6,thread_group_00509,46,1,train
doc_01239,sci.electronics,6,thread_group_00796,2,1,val
doc_01240,sci.crypt,5,thread_group_00797,5,1,test
doc_01241,sci.electronics,6,thread_group_00798,4,1,val
doc_01242,sci.crypt,5,thread_group_00131,9,1,test
doc_01243,comp.windows.x,4,thread_group_00205,26,1,test
doc_01244,comp.sys.mac.hardware,3,thread_group_00799,1,1,train
doc_01245,sci.electronics,6,thread_group_00509,46,1,train
doc_01246,comp.os.ms-windows.misc,1,thread_group_00800,1,1,train
doc_01247,comp.sys.ibm.pc.hardware,2,thread_group_00801,2,1,train
doc_01248,comp.graphics,0,thread_group_00698,2,1,train
doc_01249,comp.graphics,0,thread_group_00802,1,1,train
doc_01250,comp.sys.ibm.pc.hardware,2,thread_group_03161,2,1,train
doc_01251,sci.electronics,6,thread_group_00803,1,1,train
doc_01252,sci.crypt,5,thread_group_00804,1,1,train
doc_01253,sci.crypt,5,thread_group_00805,3,1,val
doc_01254,sci.electronics,6,thread_group_00806,1,1,val
doc_01255,comp.graphics,0,thread_group_00807,2,1,test
doc_01256,comp.sys.ibm.pc.hardware,2,thread_group_00808,1,1,train
doc_01257,sci.electronics,6,thread_group_00809,1,1,train
doc_01258,comp.graphics,0,thread_group_00362,6,1,train
doc_01259,comp.graphics,0,thread_group_00514,6,1,train
doc_01260,comp.os.ms-windows.misc,1,thread_group_00810,1,1,train
doc_01261,comp.sys.ibm.pc.hardware,2,thread_group_00811,1,1,train
doc_01262,sci.electronics,6,thread_group_00812,1,1,train
doc_01263,sci.electronics,6,thread_group_00813,1,1,train
doc_01264,comp.os.ms-windows.misc,1,thread_group_00462,3,1,val
doc_01265,comp.sys.mac.hardware,3,thread_group_00564,3,1,train
doc_01266,comp.sys.ibm.pc.hardware,2,thread_group_00814,1,1,train
doc_01267,sci.electronics,6,thread_group_00815,1,1,test
doc_01268,comp.os.ms-windows.misc,1,thread_group_00816,5,1,train
doc_01269,comp.windows.x,4,thread_group_00817,1,1,test
doc_01270,comp.sys.ibm.pc.hardware,2,thread_group_00818,1,1,train
doc_01271,sci.crypt,5,thread_group_00118,234,1,train
doc_01272,comp.graphics,0,thread_group_00819,1,1,val
doc_01273,comp.sys.ibm.pc.hardware,2,thread_group_00820,1,1,train
doc_01274,comp.os.ms-windows.misc,1,thread_group_00821,2,1,train
doc_01275,comp.windows.x,4,thread_group_00822,1,1,val
doc_01276,comp.windows.x,4,thread_group_00823,2,1,train
doc_01277,sci.crypt,5,thread_group_00824,1,1,train
doc_01278,comp.sys.mac.hardware,3,thread_group_00872,13,1,test
doc_01279,sci.crypt,5,thread_group_00825,4,1,train
doc_01280,comp.os.ms-windows.misc,1,thread_group_00826,2,1,train
doc_01281,comp.sys.ibm.pc.hardware,2,thread_group_02593,3,1,val
doc_01282,comp.os.ms-windows.misc,1,thread_group_00827,1,1,test
doc_01283,comp.os.ms-windows.misc,1,thread_group_00828,1,1,train
doc_01284,comp.graphics,0,thread_group_01651,2,1,train
doc_01285,comp.graphics,0,thread_group_00829,3,1,test
doc_01286,sci.electronics,6,thread_group_00830,1,1,train
doc_01287,comp.graphics,0,thread_group_00831,1,1,val
doc_01288,sci.crypt,5,thread_group_00779,38,1,train
doc_01289,comp.windows.x,4,thread_group_00832,1,1,test
doc_01290,comp.os.ms-windows.misc,1,thread_group_00833,1,1,val
doc_01291,comp.windows.x,4,thread_group_00834,1,1,train
doc_01292,comp.os.ms-windows.misc,1,thread_group_00835,14,1,train
doc_01293,comp.sys.ibm.pc.hardware,2,thread_group_00836,1,1,train
doc_01294,comp.os.ms-windows.misc,1,thread_group_00222,4,1,train
doc_01295,comp.sys.mac.hardware,3,thread_group_00837,1,1,train
doc_01296,sci.crypt,5,thread_group_00136,32,1,test
doc_01297,comp.sys.ibm.pc.hardware,2,thread_group_00838,9,1,train
doc_01298,comp.sys.mac.hardware,3,thread_group_00839,1,1,test
doc_01299,comp.windows.x,4,thread_group_00840,1,1,train
doc_01300,sci.electronics,6,thread_group_00841,3,1,train
doc_01301,comp.graphics,0,thread_group_00842,1,1,train
doc_01302,comp.windows.x,4,thread_group_00843,3,1,train
doc_01303,sci.electronics,6,thread_group_00844,1,1,test
doc_01304,comp.graphics,0,thread_group_00845,1,1,train
doc_01305,comp.windows.x,4,thread_group_00846,2,1,test
doc_01306,comp.graphics,0,thread_group_00847,1,1,train
doc_01307,comp.sys.ibm.pc.hardware,2,thread_group_00848,1,1,test
doc_01308,sci.electronics,6,thread_group_00096,11,1,train
doc_01309,comp.windows.x,4,thread_group_00849,1,1,train
doc_01310,sci.electronics,6,thread_group_00410,3,1,train
doc_01311,comp.graphics,0,thread_group_00850,1,1,train
doc_01312,sci.electronics,6,thread_group_00851,2,1,train
doc_01313,comp.os.ms-windows.misc,1,thread_group_00852,1,1,train
doc_01314,comp.sys.ibm.pc.hardware,2,thread_group_00853,1,1,train
doc_01315,comp.sys.ibm.pc.hardware,2,thread_group_00854,7,1,train
doc_01316,comp.os.ms-windows.misc,1,thread_group_00855,1,1,test
doc_01317,comp.os.ms-windows.misc,1,thread_group_00856,1,1,train
doc_01318,comp.graphics,0,thread_group_00857,3,1,val
doc_01319,comp.windows.x,4,thread_group_00794,5,1,train
doc_01320,comp.graphics,0,thread_group_00449,5,1,train
doc_01321,comp.os.ms-windows.misc,1,thread_group_00858,1,1,val
doc_01322,comp.windows.x,4,thread_group_00859,4,1,train
doc_01323,comp.os.ms-windows.misc,1,thread_group_03525,2,1,val
doc_01324,comp.windows.x,4,thread_group_00860,1,1,train
doc_01325,sci.electronics,6,thread_group_00861,3,1,test
doc_01326,comp.sys.ibm.pc.hardware,2,thread_group_00862,1,1,train
doc_01327,sci.electronics,6,thread_group_00253,6,1,train
doc_01328,comp.sys.ibm.pc.hardware,2,thread_group_01518,2,1,val
doc_01329,sci.electronics,6,thread_group_00062,3,1,train
doc_01330,comp.graphics,0,thread_group_01690,2,1,train
doc_01331,sci.electronics,6,thread_group_00863,2,1,train
doc_01332,comp.graphics,0,thread_group_00864,1,1,train
doc_01333,comp.sys.mac.hardware,3,thread_group_00865,1,1,train
doc_01334,comp.windows.x,4,thread_group_00866,3,1,train
doc_01335,comp.graphics,0,thread_group_03551,2,1,train
doc_01336,sci.electronics,6,thread_group_01175,2,1,val
doc_01337,sci.crypt,5,thread_group_00131,9,1,test
doc_01338,sci.electronics,6,thread_group_00867,5,1,val
doc_01339,sci.crypt,5,thread_group_00613,22,1,val
doc_01340,comp.graphics,0,thread_group_00325,10,1,train
doc_01341,comp.sys.ibm.pc.hardware,2,thread_group_00868,1,1,train
doc_01342,comp.sys.mac.hardware,3,thread_group_00869,1,1,val
doc_01343,sci.electronics,6,thread_group_00434,8,1,val
doc_01344,comp.sys.mac.hardware,3,thread_group_00870,1,1,train
doc_01345,comp.os.ms-windows.misc,1,thread_group_00871,1,1,train
doc_01346,comp.sys.mac.hardware,3,thread_group_00872,13,1,test
doc_01347,sci.crypt,5,thread_group_00084,27,1,test
doc_01348,comp.sys.ibm.pc.hardware,2,thread_group_00873,1,1,train
doc_01349,comp.windows.x,4,thread_group_00874,1,1,train
doc_01350,comp.graphics,0,thread_group_02319,19,1,train
doc_01351,comp.sys.ibm.pc.hardware,2,thread_group_00875,1,1,train
doc_01352,comp.sys.ibm.pc.hardware,2,thread_group_00876,1,1,train
doc_01353,comp.windows.x,4,thread_group_02333,2,1,train
doc_01354,comp.graphics,0,thread_group_00065,26,1,train
doc_01355,sci.crypt,5,thread_group_00118,234,1,train
doc_01356,comp.graphics,0,thread_group_00065,26,1,train
doc_01357,sci.electronics,6,thread_group_00877,2,1,train
doc_01358,sci.electronics,6,thread_group_00878,3,1,val
doc_01359,comp.os.ms-windows.misc,1,thread_group_00879,2,1,test
doc_01360,comp.os.ms-windows.misc,1,thread_group_00203,9,1,train
doc_01361,sci.crypt,5,thread_group_00118,234,1,train
doc_01362,sci.crypt,5,thread_group_00391,31,1,train
doc_01363,comp.os.ms-windows.misc,1,thread_group_00880,1,1,train
doc_01364,comp.os.ms-windows.misc,1,thread_group_00881,1,1,train
doc_01365,comp.os.ms-windows.misc,1,thread_group_02855,5,1,train
doc_01366,comp.sys.mac.hardware,3,thread_group_00882,1,1,val
doc_01367,comp.os.ms-windows.misc,1,thread_group_00883,1,1,val
doc_01368,sci.electronics,6,thread_group_00884,1,1,train
doc_01369,sci.electronics,6,thread_group_00885,1,1,train
doc_01370,sci.electronics,6,thread_group_00886,8,1,train
doc_01371,sci.electronics,6,thread_group_00351,2,1,val
doc_01372,comp.sys.mac.hardware,3,thread_group_00887,1,1,train
doc_01373,sci.electronics,6,thread_group_00509,46,1,train
doc_01374,sci.electronics,6,thread_group_01424,3,1,train
doc_01375,comp.sys.ibm.pc.hardware,2,thread_group_00888,1,1,test
doc_01376,sci.crypt,5,thread_group_00889,5,1,train
doc_01377,sci.electronics,6,thread_group_00509,46,1,train
doc_01378,comp.os.ms-windows.misc,1,thread_group_00890,1,1,train
doc_01379,sci.electronics,6,thread_group_00509,46,1,train
doc_01380,comp.windows.x,4,thread_group_00891,1,1,train
doc_01381,comp.sys.mac.hardware,3,thread_group_03391,2,1,train
doc_01382,comp.os.ms-windows.misc,1,thread_group_00892,2,1,train
doc_01383,comp.windows.x,4,thread_group_00893,10,1,train
doc_01384,comp.graphics,0,thread_group_03554,4,1,train
doc_01385,comp.windows.x,4,thread_group_00894,1,1,val
doc_01386,comp.os.ms-windows.misc,1,thread_group_00895,1,1,train
doc_01387,sci.crypt,5,thread_group_00896,1,1,train
doc_01388,comp.sys.mac.hardware,3,thread_group_00897,1,1,train
doc_01389,comp.sys.ibm.pc.hardware,2,thread_group_00898,1,1,train
doc_01390,sci.crypt,5,thread_group_00118,234,1,train
doc_01391,sci.crypt,5,thread_group_02717,14,1,train
doc_01392,comp.sys.ibm.pc.hardware,2,thread_group_00899,1,1,val
doc_01393,comp.os.ms-windows.misc,1,thread_group_02328,2,1,val
doc_01394,comp.os.ms-windows.misc,1,thread_group_00835,14,1,train
doc_01395,comp.graphics,0,thread_group_00042,5,1,train
doc_01396,comp.sys.ibm.pc.hardware,2,thread_group_00569,2,1,test
doc_01397,comp.graphics,0,thread_group_00900,1,1,train
doc_01398,comp.graphics,0,thread_group_00901,1,1,train
doc_01399,comp.sys.ibm.pc.hardware,2,thread_group_00902,1,1,test
doc_01400,comp.sys.ibm.pc.hardware,2,thread_group_00155,3,1,train
doc_01401,comp.graphics,0,thread_group_00928,11,1,train
doc_01402,comp.graphics,0,thread_group_00903,2,1,train
doc_01403,sci.electronics,6,thread_group_00904,5,1,train
doc_01404,comp.graphics,0,thread_group_00905,1,1,train
doc_01405,comp.sys.mac.hardware,3,thread_group_00906,6,1,train
doc_01406,comp.sys.ibm.pc.hardware,2,thread_group_01194,3,1,train
doc_01407,comp.graphics,0,thread_group_01067,4,1,train
doc_01408,sci.electronics,6,thread_group_02591,4,1,test
doc_01409,sci.electronics,6,thread_group_00907,1,1,train
doc_01410,sci.crypt,5,thread_group_00908,1,1,train
doc_01411,sci.crypt,5,thread_group_00118,234,1,train
doc_01412,comp.sys.ibm.pc.hardware,2,thread_group_00268,10,1,val
doc_01413,sci.electronics,6,thread_group_00288,8,1,train
doc_01414,sci.crypt,5,thread_group_00068,9,1,train
doc_01415,comp.windows.x,4,thread_group_00909,1,1,train
doc_01416,sci.electronics,6,thread_group_00910,1,1,train
doc_01417,sci.electronics,6,thread_group_01533,2,1,train
doc_01418,comp.sys.ibm.pc.hardware,2,thread_group_00911,1,1,test
doc_01419,comp.graphics,0,thread_group_02319,19,1,train
doc_01420,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_01421,comp.graphics,0,thread_group_00912,1,1,train
doc_01422,comp.os.ms-windows.misc,1,thread_group_00913,1,1,train
doc_01423,comp.sys.ibm.pc.hardware,2,thread_group_00914,1,1,val
doc_01424,comp.windows.x,4,thread_group_00915,1,1,val
doc_01425,comp.graphics,0,thread_group_01622,3,1,val
doc_01426,comp.sys.ibm.pc.hardware,2,thread_group_00916,1,1,test
doc_01427,comp.windows.x,4,thread_group_00917,2,1,train
doc_01428,comp.windows.x,4,thread_group_00918,14,1,train
doc_01429,sci.crypt,5,thread_group_00118,234,1,train
doc_01430,comp.sys.mac.hardware,3,thread_group_00919,1,1,test
doc_01431,comp.os.ms-windows.misc,1,thread_group_00438,4,1,train
doc_01432,comp.sys.ibm.pc.hardware,2,thread_group_00920,1,1,train
doc_01433,comp.graphics,0,thread_group_03074,2,1,test
doc_01434,sci.electronics,6,thread_group_00921,1,1,train
doc_01435,sci.crypt,5,thread_group_00196,19,1,train
doc_01436,comp.sys.mac.hardware,3,thread_group_00139,4,1,train
doc_01437,comp.os.ms-windows.misc,1,thread_group_00922,1,1,test
doc_01438,comp.os.ms-windows.misc,1,thread_group_00923,3,1,test
doc_01439,comp.sys.mac.hardware,3,thread_group_00924,3,1,test
doc_01440,comp.sys.mac.hardware,3,thread_group_00925,1,1,train
doc_01441,comp.sys.ibm.pc.hardware,2,thread_group_00926,2,1,train
doc_01442,comp.sys.ibm.pc.hardware,2,thread_group_00927,3,1,test
doc_01443,comp.windows.x,4,thread_group_00158,3,1,val
doc_01444,sci.crypt,5,thread_group_00400,4,1,train
doc_01445,comp.sys.mac.hardware,3,thread_group_02084,4,1,train
doc_01446,sci.electronics,6,thread_group_01128,3,1,train
doc_01447,comp.graphics,0,thread_group_00928,11,1,train
doc_01448,comp.windows.x,4,thread_group_00929,1,1,train
doc_01449,comp.windows.x,4,thread_group_00930,1,1,train
doc_01450,comp.sys.mac.hardware,3,thread_group_00931,6,1,train
doc_01451,comp.windows.x,4,thread_group_00932,1,1,train
doc_01452,sci.crypt,5,thread_group_00118,234,1,train
doc_01453,sci.crypt,5,thread_group_00933,2,1,train
doc_01454,comp.os.ms-windows.misc,1,thread_group_00934,4,1,val
doc_01455,comp.windows.x,4,thread_group_00935,1,1,test
doc_01456,comp.windows.x,4,thread_group_00936,1,1,train
doc_01457,comp.os.ms-windows.misc,1,thread_group_00937,1,1,val
doc_01458,sci.electronics,6,thread_group_00009,6,1,train
doc_01459,comp.sys.mac.hardware,3,thread_group_00938,3,1,train
doc_01460,sci.electronics,6,thread_group_00904,5,1,train
doc_01461,comp.graphics,0,thread_group_00939,2,1,test
doc_01462,comp.sys.mac.hardware,3,thread_group_01884,2,1,val
doc_01463,sci.crypt,5,thread_group_00118,234,1,train
doc_01464,comp.sys.ibm.pc.hardware,2,thread_group_03636,2,1,val
doc_01465,comp.graphics,0,thread_group_00940,4,1,train
doc_01466,comp.graphics,0,thread_group_00941,1,1,train
doc_01467,comp.sys.ibm.pc.hardware,2,thread_group_00942,4,1,val
doc_01468,comp.sys.mac.hardware,3,thread_group_00943,3,1,train
doc_01469,sci.crypt,5,thread_group_00118,234,1,train
doc_01470,comp.windows.x,4,thread_group_00944,1,1,train
doc_01471,comp.os.ms-windows.misc,1,thread_group_00021,2,1,train
doc_01472,sci.electronics,6,thread_group_00945,4,1,train
doc_01473,comp.graphics,0,thread_group_02319,19,1,train
doc_01474,comp.os.ms-windows.misc,1,thread_group_00059,5,1,train
doc_01475,comp.windows.x,4,thread_group_03542,2,1,train
doc_01476,comp.windows.x,4,thread_group_00485,2,1,val
doc_01477,comp.graphics,0,thread_group_00946,3,1,train
doc_01478,comp.graphics,0,thread_group_00947,1,1,val
doc_01479,comp.os.ms-windows.misc,1,thread_group_00948,6,1,val
doc_01480,comp.os.ms-windows.misc,1,thread_group_00335,13,1,train
doc_01481,comp.sys.ibm.pc.hardware,2,thread_group_00949,1,1,test
doc_01482,comp.graphics,0,thread_group_00950,1,1,train
doc_01483,comp.graphics,0,thread_group_00951,3,1,train
doc_01484,comp.sys.mac.hardware,3,thread_group_00106,7,1,test
doc_01485,comp.sys.ibm.pc.hardware,2,thread_group_00952,1,1,val
doc_01486,comp.graphics,0,thread_group_00953,2,1,val
doc_01487,comp.graphics,0,thread_group_00954,1,1,train
doc_01488,comp.windows.x,4,thread_group_00955,1,1,train
doc_01489,sci.electronics,6,thread_group_00186,7,1,train
doc_01490,sci.crypt,5,thread_group_03088,3,1,train
doc_01491,comp.sys.ibm.pc.hardware,2,thread_group_00956,1,1,test
doc_01492,sci.crypt,5,thread_group_00068,9,1,train
doc_01493,comp.os.ms-windows.misc,1,thread_group_00957,1,1,test
doc_01494,comp.windows.x,4,thread_group_00958,1,1,train
doc_01495,sci.crypt,5,thread_group_01782,2,1,train
doc_01496,comp.sys.ibm.pc.hardware,2,thread_group_00959,2,1,test
doc_01497,comp.sys.ibm.pc.hardware,2,thread_group_00960,2,1,train
doc_01498,comp.windows.x,4,thread_group_00961,1,1,test
doc_01499,comp.os.ms-windows.misc,1,thread_group_00962,3,1,train
doc_01500,comp.sys.mac.hardware,3,thread_group_00620,2,1,train
doc_01501,sci.crypt,5,thread_group_01642,16,1,val
doc_01502,comp.sys.ibm.pc.hardware,2,thread_group_00502,4,1,train
doc_01503,comp.os.ms-windows.misc,1,thread_group_00963,1,1,train
doc_01504,sci.electronics,6,thread_group_00964,3,1,train
doc_01505,comp.sys.ibm.pc.hardware,2,thread_group_00965,1,1,train
doc_01506,sci.crypt,5,thread_group_00118,234,1,train
doc_01507,comp.os.ms-windows.misc,1,thread_group_00966,1,1,train
doc_01508,comp.sys.mac.hardware,3,thread_group_00967,1,1,train
doc_01509,comp.os.ms-windows.misc,1,thread_group_00968,1,1,train
doc_01510,comp.windows.x,4,thread_group_00893,10,1,train
doc_01511,comp.os.ms-windows.misc,1,thread_group_00969,1,1,test
doc_01512,comp.sys.ibm.pc.hardware,2,thread_group_00970,1,1,train
doc_01513,sci.electronics,6,thread_group_02275,21,1,train
doc_01514,comp.windows.x,4,thread_group_00971,1,1,test
doc_01515,comp.windows.x,4,thread_group_00972,1,1,test
doc_01516,comp.os.ms-windows.misc,1,thread_group_00321,11,1,val
doc_01517,comp.sys.ibm.pc.hardware,2,thread_group_00973,3,1,train
doc_01518,sci.crypt,5,thread_group_00118,234,1,train
doc_01519,comp.sys.mac.hardware,3,thread_group_00165,4,1,train
doc_01520,comp.os.ms-windows.misc,1,thread_group_00974,1,1,train
doc_01521,comp.windows.x,4,thread_group_00975,1,1,train
doc_01522,comp.graphics,0,thread_group_00976,4,1,test
doc_01523,comp.sys.mac.hardware,3,thread_group_00977,1,1,train
doc_01524,comp.windows.x,4,thread_group_00978,2,1,test
doc_01525,comp.windows.x,4,thread_group_02027,2,1,val
doc_01526,comp.sys.ibm.pc.hardware,2,thread_group_03853,2,1,train
doc_01527,sci.crypt,5,thread_group_00136,32,1,test
doc_01528,comp.sys.mac.hardware,3,thread_group_00404,11,1,train
doc_01529,comp.sys.mac.hardware,3,thread_group_00979,1,1,train
doc_01530,sci.electronics,6,thread_group_00721,7,1,train
doc_01531,comp.graphics,0,thread_group_00980,1,1,test
doc_01532,comp.graphics,0,thread_group_02319,19,1,train
doc_01533,comp.os.ms-windows.misc,1,thread_group_00981,1,1,train
doc_01534,comp.os.ms-windows.misc,1,thread_group_00982,1,1,train
doc_01535,comp.sys.ibm.pc.hardware,2,thread_group_00838,9,1,train
doc_01536,comp.sys.ibm.pc.hardware,2,thread_group_00983,1,1,val
doc_01537,comp.windows.x,4,thread_group_02941,2,1,val
doc_01538,sci.electronics,6,thread_group_01455,3,1,train
doc_01539,comp.sys.mac.hardware,3,thread_group_00984,1,1,val
doc_01540,sci.crypt,5,thread_group_00118,234,1,train
doc_01541,comp.graphics,0,thread_group_02688,2,1,train
doc_01542,comp.sys.mac.hardware,3,thread_group_00985,1,1,train
